Artigo:,Autor:,Página,Edição:,Categoria:,Componentes:,Notas:,Data:
Funções Lineares ( Sotw. BASIC ),,45 ,57 ,,,,11/81
Jogo da Fôrca ( Sotw. BASIC ),,46 ,57 ,,,,11/81
Assoc. Paral. de 2 Resistores ( Sotw. BASIC ),,47 ,57 ,,,,11/81
Calc. de Compr. de Onda ( Sotw. BASIC ),,47 ,57 ,,,,11/81
Sintetizador p/ Guitarras ( Abre Te César ) III,,54 ,57 ,,,,11/81
AM / FM c/ CIs p/ Sintonia Digital,,66 ,57 ,,,,11/81
Testador p/ Transistores,,68 ,57 ,,,,11/81
De 2 a 37V c/ o 723 + Ind. de Sobre Corrente,,83 ,57 ,,,,11/81
PLLs Substituem Ponte de Medida,,88 ,57 ,,,,11/81
Curso de Corrente Contínua   IV,,89 ,57 ,,,,11/81
Computador Pessoal  CP 500,,4 ,58 ,,,,12/81
Jogo da Velha ( Sotw. BASIC ),,8 ,58 ,,,,12/81
Calc. de Resistor Equiv. ( Sotw. BASIC ),,9 ,58 ,,,,12/81
Divisão de A/B c/ N Casas Dec. ( Sotw. BASIC ),,10 ,58 ,,,,12/81
Nanocomputer ( Análise ),,11 ,58 ,,,,12/81
Audio ( Caderno Especial ) Análise,,15 ,58 ,,,,12/81
"Um Assunto ""Grave"" ( Caixas Acústicas )",,28 ,58 ,,,,12/81
Modernos Amplificadores de Audio I,,42 ,58 ,,,,12/81
Guia de Alta Fidelidade ( Equipamentos ),,50 ,58 ,,,,12/81
Referências p/ Projetos em Audio  I,,60 ,58 ,,,,12/81
Por Dentro dos Supercondutores,,76 ,58 ,,,,12/81
Filtro Intergrado p/ Áudio ( LM 1894 ),,82 ,58 ,,,,12/81
Reg. de Tensão Ajustáveis ( LM 338 / LM 317 ),,98 ,58 ,,,,12/81
Curso de Corrente Contínua   V,,104 ,58 ,,,,12/81
Trans. de Pot. - Glosssário de Símbolos,,8 ,59 ,,,,01/82
Antologia do 7474,,17 ,59 ,,,,01/82
Alto Falantes e Caixas ( Análise ),,24 ,59 ,,,,01/82
Vídeo Mais Nítido p/ o seu NE Z80,,30 ,59 ,,,,01/82
Seletor ( Sotw. BASIC ),,33 ,59 ,,,,01/82
Jogo do Fugitivo ( Sotw. BASIC ),,34 ,59 ,,,,01/82
Tabuada ( Sotw. BASIC ),,36 ,59 ,,,,01/82
Calendário ( Sotw. BASIC ),,37 ,59 ,,,,01/82
Ciclo Fértil Feminino ( Sotw. BASIC ),,38 ,59 ,,,,01/82
Mais Graves o/ o seu P.A.,,44 ,59 ,,,,01/82
Modernos Amplificadores de Audio II,,52 ,59 ,,,,01/82
Referências p/ Projetos em Audio  II,,64 ,59 ,,,,01/82
Escansor Holográfico p/ Cod. de Barras,,70 ,59 ,,,,01/82
Timer c/ Contrôle Remoto,,79 ,59 ,,,,01/82
Detetor de Baixo Limiar c/ Ampl. Op.,,80 ,59 ,,,,01/82
Porta Anal. de Alta Veloc. e Baixa Impedância,,82 ,59 ,,,,01/82
Curso de Corrente Contínua   VI,,84 ,59 ,,,,01/82
Curso de BASIC  I,,90 ,59 ,,,,01/82
Menor Ripple c/ Mesma Capacitância,,93 ,59 ,,,,01/82
Megômetro Anal. p/ o Multímetro,,4 ,60 ,,,,02/82
Capacímetro Anal. c/ CI CMOS,,8 ,60 ,,,,02/82
Rêde de Comp. p/ Medidas em Pré Ampl.,,14 ,60 ,,,,02/82
Sonda Lógica Universal ( 555 ),,17 ,60 ,,,,02/82
Dosimetria Termoluminescente de Radiação,,26 ,60 ,,,,02/82
Alarme p/ Motos,,31 ,60 ,,,,02/82
Números Complexos  I,,33 ,60 ,,,,02/82
Referências p/ Projetos em Audio  III,,39 ,60 ,,,,02/82
Modernos Amplificadores de Audio III,,46 ,60 ,,,,02/82
CI Digital p/ Prox. Geração de TVs,,56 ,60 ,,,,02/82
555 Estab. Gerador Dente de Serra,,64 ,60 ,,,,02/82
Astável / Monoest. c/ Períodos Iguais ( 555 ),,65 ,60 ,,,,02/82
Proteção Contra Sub e Sôbretensão,,66 ,60 ,,,,02/82
Calc. da Taxa de Juros a Prazo ( Sotw. BASIC ),,68 ,60 ,,,,02/82
Desarme a Bomba ( Sotw. BASIC ),,69 ,60 ,,,,02/82
Jogo dos 21 Palitos ( Sotw.BASIC ),,69 ,60 ,,,,02/82
Relógio Digital ( Sotw. BASIC ),,70 ,60 ,,,,02/82
Curso de Corrente Contínua   VII,,75 ,60 ,,,,02/82
Curso de BASIC  II,,80 ,60 ,,,,02/82
De 6 Vac p/ 12 Vcc c/ Elevador de Tensão,,4 ,61 ,,,,03/82
Med. de Contraste p/ Lab. Fotográfico,,6 ,61 ,,,,03/82
Inversor de 12 Vcc p/ 110 Vac ( 30W ),,8 ,61 ,,,,03/82
Amplificador p/ Fones de Ouvido,,12 ,61 ,,,,03/82
Antol. dos Reg. Adj. de Pot. ( LM196 / LM396 ),,14 ,61 ,,,,03/82
Monitor de Luzes Rítmicas,,31 ,61 ,,,,03/82
Números Complexos  II,,34 ,61 ,,,,03/82
Anatomia de um Sintetizador Eletrônico,,42 ,61 ,,,,03/82
Massa Equival. ( Braços de Toca Discos ),,48 ,61 ,,,,03/82
Temporizador Cíclico p/ Freezer,,62 ,61 ,,,,03/82
Analiz. Testa Estados de EPROMs a UV,,64 ,61 ,,,,03/82
Interf. Associa RAM a Process. Multiplex.,,66 ,61 ,,,,03/82
Det. e Corr. de Êrros em Transm. de Dados I,,74 ,61 ,,,,03/82
Curso de BASIC  III,,79 ,61 ,,,,03/82
Classificação em Ord. Num. ( Sotw. Sftran ),,83 ,61 ,,,,03/82
Datas de Aniversário ( Sotw. Fortran ),,84 ,61 ,,,,03/82
Edição de Calendários ( Sotw. BASIC ),,84 ,61 ,,,,03/82
Cos. de Ang. pelo Pol. de Taylor ( Sotw. BASIC ),,86 ,61 ,,,,03/82
Esc. Musical Eletron. ( Sotw. BASIC ),,86 ,61 ,,,,03/82
Loto c/ 4 Cartelas ( Sotw. BASIC ),,86 ,61 ,,,,03/82
Equilibrio da Balança (Sotw. BASIC ) ,,88 ,61 ,,,,03/82
Órbita ( Sotw. BASIC ),,88 ,61 ,,,,03/82
Dois Barris de Água ( Sotw. BASIC ),,89 ,61 ,,,,03/82
Curso de Corrente Contínua   VIII,,90 ,61 ,,,,03/82
Nova Unid. de Disparo p/ Flash Auxiliar,,3 ,62 ,,,,04/82
Ctrl. Aut. de Luminosidade p/ MA1023,,4 ,62 ,,,,04/82
Prático Testador de Transistores,,6 ,62 ,,,,04/82
Fonte Múltipla ( 1 Trafo e Diversos Reg. ),,8 ,62 ,,,,04/82
Videocassete no Brasil,,11 ,62 ,,,,04/82
Luz Louca ( 4 Lâmpadas ),,32 ,62 ,,,,04/82
Por Dentro das Pilhas e Baterias,,42 ,62 ,,,,04/82
Det. e Corr. de Êrros em Transm. de Dados II,,49 ,62 ,,,,04/82
Rapa Tudo ( Sotw. BASIC ),,54 ,62 ,,,,04/82
Bingo ( Sotw. BASIC ),,55 ,62 ,,,,04/82
Quadrado de Num. Term. em 5 ( Sotw. BASIC ),,55 ,62 ,,,,04/82
Quebra Cabeca Numérico ( Sotw. BASIC ),,56 ,62 ,,,,04/82
"Gráfico da Função F(X,Y)=E . . . ( Sotw. BASIC )",,57 ,62 ,,,,04/82
Integral de uma Função ( Sotw. BASIC ),,57 ,62 ,,,,04/82
Ordenador Alfabético ( Sotw. BASIC ),,57 ,62 ,,,,04/82
Mudança de Base ( Sotw. BASIC ),,58 ,62 ,,,,04/82
Divisão ( Sotw. BASIC ),,59 ,62 ,,,,04/82
Combate ( Sotw. BASIC ),,60 ,62 ,,,,04/82
Curso de BASIC  IV,,62 ,62 ,,,,04/82
Equalizadores Gráficos p/ HI - FI  I,,68 ,62 ,,,,04/82
Relês x CIs Digitais,,83 ,62 ,,,,04/82
Op. Rejeita Ruído da Rêde em Conv. A / D,,84 ,62 ,,,,04/82
Curso de Corrente Contínua  IX,,85 ,62 ,,,,04/82
Videotexto no Brasil,,3 ,63 ,,,,05/82
Ind. Sonoro p/ Pisca da Moto,,18 ,63 ,,,,05/82
Test. Cont. da Bateria do Carro ( LM324 ),,20 ,63 ,,,,05/82
Por Dentro dos Ampl. Operacionais  I,,22 ,63 ,,,,05/82
Antologia do 76477 ( Ger. de Sons Complex. ),,43 ,63 ,,,,05/82
Det. e Corr. de Êrros em Transm. de Dados III,,48 ,63 ,,,,05/82
Curso de BASIC  V,,58 ,63 ,,,,05/82
Jogo de Palitos ( Sotw. BASIC ),,61 ,63 ,,,,05/82
Calc. de Anuidades Comuns ( Sotw. BASIC ),,62 ,63 ,,,,05/82
Equação Ax+By+C=0 ( Sotw. BASIC ),,62 ,63 ,,,,05/82
Biorritimo ( Sotw. BASIC ),,63 ,63 ,,,,05/82
Soma / Subtração ( Sotw. BASIC ),,64 ,63 ,,,,05/82
Pitágoras ( Sotw. BASIC ),,66 ,63 ,,,,05/82
Colisão ( Sotw. BASIC ),,67 ,63 ,,,,05/82
Equalizadores Gráficos p/ HI - FI  II,,70 ,63 ,,,,05/82
3 CIs Conv. Cod. de 7 Seg. p/ Decimal,,79 ,63 ,,,,05/82
Monitor de Largura de Pulsos,,85 ,63 ,,,,05/82
Diagrama de Estados do 555,,86 ,63 ,,,,05/82
Curso de Corrente Contínua  X,,88 ,63 ,,,,05/82
Pilhas em Destaque ( Mercado Nacional ) I,,3 ,64 ,,,,06/82
Proteja suas Caixas Acústicas,,12 ,64 ,,,,06/82
Ind. de Continuidade p/ Circ. Impressos,,14 ,64 ,,,,06/82
A Intercambialidade de Transistores,,18 ,64 ,,,,06/82
Por Dentro dos Ampl. Operacionais  II,,22 ,64 ,,,,06/82
V U Digital c/ Tr. e Leds,,33 ,64 ,,,,06/82
Cálculo de Média ( Sotw. BASIC ),,49 ,64 ,,,,06/82
Transf. de Esc. de Temp. ( Sotw. BASIC ),,50 ,64 ,,,,06/82
Gráfico da Estrêla ( Sotw. BASIC ),,51 ,64 ,,,,06/82
Sub Rotina de Folha de Pag. ( Sotw. BASIC ),,52 ,64 ,,,,06/82
Alunissagem ( Sotw. BASIC ),,54 ,64 ,,,,06/82
Mudança de Base ( Sotw. BASIC ),,54 ,64 ,,,,06/82
Tiro ao Alvo ( Sotw. BASIC ),,54 ,64 ,,,,06/82
Uma Introdução a Teoria da Informação,,56 ,64 ,,,,06/82
Toca Discos de Trilhagem Linear,,65 ,64 ,,,,06/82
Astável c/ Ciclo de 50% ( 555 ),,69 ,64 ,,,,06/82
Mpx. Integrado Oculta um Shift Register,,70 ,64 ,,,,06/82
Contrôle PWM p/ Mot. Trifásicos  I,,76 ,64 ,,,,06/82
Curso de Corrente Contínua  XI,,89 ,64 ,,,,06/82
Orgãos Eletrônicos no Brasil,,3 ,65 ,,,,07/82
Fonte Simétrica p/ Autos,,21 ,65 ,,,,07/82
O Crossover na Prática ( Div. De Freq. ),,22 ,65 ,,,,07/82
Compressor / Expansor p/ Audio,,29 ,65 ,,,,07/82
Pilhas em Destaque ( Mercado Nacional ) II,,43 ,65 ,,,,07/82
Dif. entre Videocassete NTSC e PAL M,,48 ,65 ,,,,07/82
Plasma - Por Dentro Do ...   I,,54 ,65 ,,,,07/82
Conversor Analógico Digital ( 556 ),,58 ,65 ,,,,07/82
Protetor p/ Auto c/ 555,,59 ,65 ,,,,07/82
Alarme p/ Auto c/ LM3900,,61 ,65 ,,,,07/82
Plasma - Displays c/ ...    II,,67 ,65 ,,,,07/82
Mais Graves c/ Cornetas Exponênciais,,76 ,65 ,,,,07/82
Space Invaders ( Sotw. BASIC ),,85 ,65 ,,,,07/82
Cálculo de M D C ( Sotw. BASIC ),,86 ,65 ,,,,07/82
Equiv. de N.os Bin. e Hexad. ( Sotw. BASIC ),,86 ,65 ,,,,07/82
Senha ( Sotw. BASIC ),,87 ,65 ,,,,07/82
Combate ( Sotw. BASIC ),,89 ,65 ,,,,07/82
Rapa Tudo II ( Sotw. BASIC ),,90 ,65 ,,,,07/82
Soma Mágica ( Sotw. BASIC ),,91 ,65 ,,,,07/82
Curso de Corrente Contínua  XII,,93 ,65 ,,,,07/82
"Microamperímetro 0,5 µa a 50 µa",,8 ,66 ,,,,08/82
Uso de Leds em 110 Vac,,11 ,66 ,,,,08/82
Timer p/ Aparel. Alim. por Baterias,,12 ,66 ,,,,08/82
Contr. Autom. de Fator de Pot. p/ Mot. AC,,13 ,66 ,,,,08/82
Computadores Gráficos,,18 ,66 ,,,,08/82
Por Dentro dos Servomecanismos,,28 ,66 ,,,,08/82
Médios p/ o seu P.A.  I,,38 ,66 ,,,,08/82
BASIC e os Filtros Ativos,,44 ,66 ,,,,08/82
TV Consultoria   I,,48 ,66 ,,,,08/82
Intr. ao Contr. PWM p/ Mot. Trifásicos,,54 ,66 ,,,,08/82
Med. Formas de Onda Irregulares,,58 ,66 ,,,,08/82
Med. da Cap. Dinam. de Util. de Processador,,59 ,66 ,,,,08/82
Circ. de Teste p/ Ampl. Operacional 741,,60 ,66 ,,,,08/82
Plasma - CIs de H.V. Acion. Painéis AC III,,61 ,66 ,,,,08/82
Antologia do TMS 5200 ( Sintet. de Fala ),,72 ,66 ,,,,08/82
Fatorial de um N.o ( Sotw. BASIC ),,77 ,66 ,,,,08/82
M D C p/ 2 ou mais N.os ( Sotw. BASIC ),,77 ,66 ,,,,08/82
Calendário ( Sotw. BASIC ),,78 ,66 ,,,,08/82
Graf. de Barras Ger. Aleat. ( Sotw. BASIC ),,78 ,66 ,,,,08/82
Jogo de Snooker ( Sotw. BASIC ),,79 ,66 ,,,,08/82
TVPB & TVC   I,,83 ,66 ,,,,08/82
Curso de Corrente Contínua  XIII,,90 ,66 ,,,,08/82
Trafos s/ Especificações ?,,8 ,67 ,,,,09/82
Leds p/ Sinalizar Interruptores,,10 ,67 ,,,,09/82
Div. de Frequência Eletrônico p/ seu HI - FI,,11 ,67 ,,,,09/82
Por Dentro dos Transdutores  I,,17 ,67 ,,,,09/82
Os Transceptores ( Made in Brazil ),,20 ,67 ,,,,09/82
Médios p/ o seu P.A.  II,,34 ,67 ,,,,09/82
TV Consultoria   II,,42 ,67 ,,,,09/82
Videocassete Bi Norma,,48 ,67 ,,,,09/82
Trava Eletrônica Econômica,,52 ,67 ,,,,09/82
Mais Resol. do Sintet. Dig. de Forma de Onda,,53 ,67 ,,,,09/82
V U Digital ( LM 3914 ),,54 ,67 ,,,,09/82
CI P/ Telefonia Elimina Mic. de Carvão ,,56 ,67 ,,,,09/82
Antologia do 4016 e 4066 ( Chaves Analóg. ),,72 ,67 ,,,,09/82
"Programa ""Datas"" ( Sotw. BASIC )",,80 ,67 ,,,,09/82
Metodo de Triang. de Gauss ( Sotw. BASIC ),,81 ,67 ,,,,09/82
Arq. p/ seus QSO,,82 ,67 ,,,,09/82
Calc. da Raiz Enésima de um N.o ( Sotw. BASIC ),,84 ,67 ,,,,09/82
Cálculo de Média ( Sotw. BASIC )  Correção,,84 ,67 ,,,,09/82
Curso de Corrente Contínua  XIV,,85 ,67 ,,,,09/82
TVPB & TVC   II,,90 ,67 ,,,,09/82
Met. Ráp. p/ Polarização de Transistores,,8 ,68 ,,,,10/82
Analiz. Lógico de Sinais Analógicos,,10 ,68 ,,,,10/82
TV Consultoria   III,,14 ,68 ,,,,10/82
Videodisco,,20 ,68 ,,,,10/82
Novas Tec. de Anal. p/ Equip. de HI - FI,,27 ,68 ,,,,10/82
Por Dentro dos Transdutores  II,,34 ,68 ,,,,10/82
Feixe de Electrons Testa CIs VLSI,,40 ,68 ,,,,10/82
Compressor de Audio ( 741 ),,48 ,68 ,,,,10/82
Prot. Portas TTL Contra Descarg. Eletrost.,,50 ,68 ,,,,10/82
Diodo + Ampl. Op. = Função c/ Duplo Limiar,,51 ,68 ,,,,10/82
Rastreamento de Erros c/ Z80,,52 ,68 ,,,,10/82
Cod. de Encapsulamentos de CIs,,58 ,68 ,,,,10/82
Princ. Basicos dos Computadores Digitais,,61 ,68 ,,,,10/82
TVPB & TVC   III,,64 ,68 ,,,,10/82
Curso de Corrente Contínua  XV,,70 ,68 ,,,,10/82
Números Primos ( Sotw. BASIC ),,93 ,68 ,,,,10/82
Read / Data / Restore ( BASIC ),,96 ,68 ,,,,10/82
Títulos p/ Fitas de Vídeo ( Sotw. BASIC ),,98 ,68 ,,,,10/82
Arranjos e Combin. ( Sotw. BASIC ),,102 ,68 ,,,,10/82
Disparador Temporizado ( 555 ),,9 ,69 ,,,,11/82
Elevador de Tensão ( 555 ),,10 ,69 ,,,,11/82
Oscilador Controlado por Tensão ( 555 ),,10 ,69 ,,,,11/82
Control. de Veloc. p/ Motores CC ( 555 ),,12 ,69 ,,,,11/82
Calibrador de CA / CC ( 555 ),,13 ,69 ,,,,11/82
Por Dentro dos Sintet. de Frequência,,16 ,69 ,,,,11/82
Fac Simile ( Análise ),,24 ,69 ,,,,11/82
Agudos p/ o seu P. A.  I,,32 ,69 ,,,,11/82
TV Consultoria   IV,,42 ,69 ,,,,11/82
Comp. de Temp. em Diodos Zener,,48 ,69 ,,,,11/82
Multipx. Compr. Dados p/ Conver. Logarítmica,,52 ,69 ,,,,11/82
Ferrovias de Levitação Magnética,,61 ,69 ,,,,11/82
Prot. de Dados ( Criptografia ),,68 ,69 ,,,,11/82
Geração de Sub-Conjuntos ( Sotw. BASIC ),,71 ,69 ,,,,11/82
Contrôle de Conta Bancária ( Sotw. BASIC ),,72 ,69 ,,,,11/82
Princípio dos Computadores Digitais  I,,75 ,69 ,,,,11/82
O que é o LISP,,80 ,69 ,,,,11/82
TVPB & TVC   IV,,84 ,69 ,,,,11/82
Curso de Corrente Contínua  XVI,,90 ,69 ,,,,11/82
Pisca - Pisca Variável c/ Leds ( 555 ),,11 ,70 ,,,,12/82
Metrônomo Eletrônico ( 555 ),,12 ,70 ,,,,12/82
Chave de Intensidade Luminosa ( LM301 ),,12 ,70 ,,,,12/82
Pré - Ampl. RIAA Stereo ( 4136 ),,13 ,70 ,,,,12/82
Oscilador Multiuso Pelo Toque ( 556 ),,13 ,70 ,,,,12/82
Sirene Bitonal ( 7400 ),,15 ,70 ,,,,12/82
Discos Digitais Compactos ( Inicio dos CDs ),,18 ,70 ,,,,12/82
Agudos p/ o seu P. A.  II,,24 ,70 ,,,,12/82
Música Eletrônica  I,,33 ,70 ,,,,12/82
Ruído em Audio ( Sintomas E Remédios ),,38 ,70 ,,,,12/82
Vocabulário p/ Grav. em Fita Magnética,,41 ,70 ,,,,12/82
Análise de Amplif. por Onda Quadrada,,47 ,70 ,,,,12/82
Guia de Alta Fidelidade ( Aparelhos ),,51 ,70 ,,,,12/82
Por Dentro da Grav. em Fitas Magnéticas,,62 ,70 ,,,,12/82
TV Consultoria   V,,67 ,70 ,,,,12/82
Série de Fourier & Aplic. nas Telecomunic. I,,74 ,70 ,,,,12/82
Med. Razométrica de Impedâncias ( Circuito ),,82 ,70 ,,,,12/82
Phase Shift & Projeto de Multipl. de Freq.,,84 ,70 ,,,,12/82
TVPB & TVC   V,,91 ,70 ,,,,12/82
Curso de Corrente Contínua  XVII,,97 ,70 ,,,,12/82
Reg. Contin. de Rot. p/ Peq. Motores CC,,10 ,71 ,,,,01/83
Elim. de Instabilidade de Contato ( 4050 ),,15 ,71 ,,,,01/83
Repet. Autom. p/ Teclado ( 4093 ),,15 ,71 ,,,,01/83
Flip Flop Mestre / Escravo c/ Inversores,,16 ,71 ,,,,01/83
Gerador de Ondas Quadradas ( 4584 ),,16 ,71 ,,,,01/83
Gerador de Sinais Digitais / Senoidais,,16 ,71 ,,,,01/83
Chave Mem. c/ Contatos p/ Toque c/ NAND,,17 ,71 ,,,,01/83
Materiais Usados em Eletrônica  I,,18 ,71 ,,,,01/83
Tendência dos Analisadores Lógicos,,24 ,71 ,,,,01/83
Manip. Eletron. p/ Telegrafia,,30 ,71 ,,,,01/83
TV Consultoria   VI,,36 ,71 ,,,,01/83
Música Eletrônica  II,,42 ,71 ,,,,01/83
Filtros Indut. Estab. Ampl. p/ HF,,56 ,71 ,,,,01/83
Multiplicador de Freq. c/ Tecn. Digitais,,57 ,71 ,,,,01/83
Série de Fourier & Aplic. nas Telecomunic. II,,59 ,71 ,,,,01/83
Princípio dos Computadores Digitais  II,,63 ,71 ,,,,01/83
Figuras de Lissajous ( Sotw. BASIC ),,68 ,71 ,,,,01/83
Trôco Facilitado ( Sotw. BASIC ),,69 ,71 ,,,,01/83
"Jogo ""Genius"" ( Sotw. BASIC )",,70 ,71 ,,,,01/83
TVPB & TVC   VI,,72 ,71 ,,,,01/83
Curso de Corrente Contínua  XVIII,,78 ,71 ,,,,01/83
Ampl. de Ganho Programável ( Pot. Digital ),,11 ,72 ,,,,02/83
Alterador de Formas de Onda,,14 ,72 ,,,,02/83
Carros Elétricos !,,20 ,72 ,,,,02/83
Antena Versátil p/ 40 e 80 Metros,,32 ,72 ,,,,02/83
TV Consultoria   VII,,38 ,72 ,,,,02/83
Materiais Usados em Eletrônica  II,,42 ,72 ,,,,02/83
Música Eletrônica  III,,50 ,72 ,,,,02/83
Prática x Teoria  I ( Air Coupler ),,56 ,72 ,,,,02/83
Princípio dos Computadores Digitais  III,,69 ,72 ,,,,02/83
Área em Topografia ( Sotw. BASIC ),,72 ,72 ,,,,02/83
Classificação de Tabelas ( Sotw. BASIC ),,72 ,72 ,,,,02/83
Calc. de Termos de uma P A ( Sotw. BASIC ),,73 ,72 ,,,,02/83
Tab. de Filtros Elípticos Passa Baixa 500 Ohms,,74 ,72 ,,,,02/83
TVPB & TVC   VII,,76 ,72 ,,,,02/83
Curso de Corrente Contínua  XIX,,82 ,72 ,,,,02/83
Música Dig. p/ o Princip. ( Ger. de Tons Cicl. ),,13 ,73 ,,,,03/83
Detetor Ótico de Proximidade,,16 ,73 ,,,,03/83
Materiais Usados em Eletrônica  III,,18 ,73 ,,,,03/83
Conversor de Faixas p/ PY,,26 ,73 ,,,,03/83
Operação Xtal QRP,,31 ,73 ,,,,03/83
TV Consultoria   VIII,,34 ,73 ,,,,03/83
Música Eletrônica  IV,,39 ,73 ,,,,03/83
Prática x Teoria  II ( Air Coupler ),,42 ,73 ,,,,03/83
Lógicas Programáveis pelo Usuário I,,49 ,73 ,,,,03/83
Microondas na Indústria I,,61 ,73 ,,,,03/83
Princípio dos Computadores Digitais  IV,,68 ,73 ,,,,03/83
TVPB & TVC   VIII,,79 ,73 ,,,,03/83
Curso de Corrente Contínua  XX,,82 ,73 ,,,,03/83
Receptor Experimental de FM,,10 ,74 ,,,,04/83
Pisca - Pisca p/ Bicicletas,,12 ,74 ,,,,04/83
Control. Autom. de Nível de Fluídos,,14 ,74 ,,,,04/83
Por Dentro da Fabr. de CIs CMOS,,18 ,74 ,,,,04/83
LASER - A Ferram. que é Pura Energia I,,21 ,74 ,,,,04/83
Como Proj. e Constr. seu TX p/ Radioamad.,,31 ,74 ,,,,04/83
 A Nova Transmissão do Del Rey 83,,35 ,74 ,,,,04/83
TV Consultoria   IX,,40 ,74 ,,,,04/83
O Contra Mixer ( Distrib. de Sinal ),,46 ,74 ,,,,04/83
Básico Sobre Equalização em Audio,,48 ,74 ,,,,04/83
Microondas na Indústria II,,54 ,74 ,,,,04/83
Lógicas Programáveis pelo Usuário II,,59 ,74 ,,,,04/83
Interruptor pelo Toque ( 555 ),,69 ,74 ,,,,04/83
Princípio dos Computadores Digitais  V,,74 ,74 ,,,,04/83
TVPB & TVC  IX,,82 ,74 ,,,,04/83
Curso de Corrente Contínua  XXI,,88 ,74 ,,,,04/83
Cont. Univ. Programável ( Errata Rev.77 / Pg11 ),,9 ,75 ,,,,05/83
Para Onde Vai a Corrente ? ( Eletr. Básica ),,19 ,75 ,,,,05/83
LASER - A Ferram. que é Pura Energia II,,24 ,75 ,,,,05/83
Tomografia por Computador,,32 ,75 ,,,,05/83
TV Consultoria   X,,47 ,75 ,,,,05/83
Prática x Teoria  III ( Air Coupler ),,51 ,75 ,,,,05/83
Relês de Estado Sólido na Era da Integr.,,58 ,75 ,,,,05/83
Voltímetro Sonoro,,66 ,75 ,,,,05/83
Ger. de Envelope p/ Música Eletrônica,,68 ,75 ,,,,05/83
Princípio dos Computadores Digitais  VI,,77 ,75 ,,,,05/83
TVPB & TVC  X,,82 ,75 ,,,,05/83
Curso de Corrente Contínua  XXII,,88 ,75 ,,,,05/83
Gerador de Funções ( 741 ),,11 ,76 ,,,,06/83
Acionador Sequêncial ( 555 ),,14 ,76 ,,,,06/83
Experiências c/ a Const. de Tempo R C ,,18 ,76 ,,,,06/83
Por Dentro da Eletricidade Atmosférica I,,21 ,76 ,,,,06/83
Antologia do LF355 / 356 ( Ampl. Op. JFET ),,25 ,76 ,,,,06/83
TV Consultoria   XI,,45 ,76 ,,,,06/83
Manipulador p/ Telegrafia c/ 8 Cis,,50 ,76 ,,,,06/83
Equalizador de Uma Oitava ( Equal. Gráfico ),,54 ,76 ,,,,06/83
Osc. RC Lineariza Resposta de Termistores,,66 ,76 ,,,,06/83
Contrôle Adic. sobre o Periodo do Timer ( 555 ),,67 ,76 ,,,,06/83
Prot. p/ Fontes Reguladas de 6 a 24 V,,68 ,76 ,,,,06/83
Princípio dos Computadores Digitais  VII,,74 ,76 ,,,,06/83
TVPB & TVC  XI,,82 ,76 ,,,,06/83
Curso de Corrente Contínua  XXIII,,87 ,76 ,,,,06/83
Control. Autom. de Nível de Fluídos ( Melhor ),,5 ,77 ,,,,07/83
Duplo Traço p/ Pequenos Osciloscópios,,9 ,77 ,,,,07/83
Fechadura Eletrônica,,12 ,77 ,,,,07/83
Alarme Digital Setorizado,,15 ,77 ,,,,07/83
Associação de Capacitores,,19 ,77 ,,,,07/83
Por Dentro da Eletricidade Atmosférica II,,22 ,77 ,,,,07/83
Símbolos Lógicos,,24 ,77 ,,,,07/83
Antena dos Veteranos ( Maria Maluca ),,40 ,77 ,,,,07/83
Antologia do 2N2222 / 2N3819 / 2N3055,,44 ,77 ,,,,07/83
TV Consultoria   XII,,47 ,77 ,,,,07/83
Filtro de Baixas Frequências ( 4136 ),,50 ,77 ,,,,07/83
Receptor Regenerativo p/ Faixa do Cidadão,,62 ,77 ,,,,07/83
Conv. CC Fornece Tensão Dupla,,64 ,77 ,,,,07/83
Rec. de Pulsos de Sincr. em Dados Inv. NRZ,,64 ,77 ,,,,07/83
A Unidade Lógica e Aritimética I,,68 ,77 ,,,,07/83
Resolução de Equações Lin. ( Sotw. BASIC ),,72 ,77 ,,,,07/83
Curso de Corrente Alternada  I,,76 ,77 ,,,,07/83
TVPB & TVC  XII,,80 ,77 ,,,,07/83
Simulador de Presença ( 741 + 4011 ),,10 ,78 ,,,,08/83
Alerta Sonoro p/ Veículos ( Farol Lig. Etc... ),,13 ,78 ,,,,08/83
Alim. Constante p/ Faróis de Bicicleta,,15 ,78 ,,,,08/83
Dispositivos de Junção PN  I,,18 ,78 ,,,,08/83
60 Anos de Rádio no Brasil,,22 ,78 ,,,,08/83
TV Consultoria   XIII,,28 ,78 ,,,,08/83
Alto Falantes s/ Imãs e sem Bobinas,,43 ,78 ,,,,08/83
O Radar dos Anos 90 na Marinha dos EUA,,50 ,78 ,,,,08/83
Espuma Condutora & Sensor de Pressão,,58 ,78 ,,,,08/83
Alarme p/ Veículos ou Residências ( 555 ),,60 ,78 ,,,,08/83
Filtro p/ Divisores de Frequência,,62 ,78 ,,,,08/83
A Unidade Lógica e Aritimética II,,66 ,78 ,,,,08/83
Curso de Corrente Alternada  II,,70 ,78 ,,,,08/83
TVPB & TVC  XIII,,74 ,78 ,,,,08/83
Casamento de Imped. e a ROE,,82 ,78 ,,,,08/83
Prático Relê de Estado Sólido,,10 ,79 ,,,,09/83
Detetor de Níveis Lógicos e Pulsos ( 4001 ),,12 ,79 ,,,,09/83
